,Player,FantPos,Age,G,Y/A,Y/R,PPR,VBD,PosRank,OvRank,Year,Cmp/G,PassAtt/G,PassYds/G,PassTD/G,Int/G,RushAtt/G,RushYds/G,RushTD/G,Tgt/G,Rec/G,RecYds/G,RecTD/G,TotTD/G,PPG,ID,Next Year PPG
295,DarrenFells,TE,30,14,0,11.00,35.4,0,53,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.286,1.0,11.0,0.071,0.071,2.529,DarrenFells2016,3.294
296,DarrenFells,TE,31,16,0,10.41,52.7,0,37,0,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.625,1.062,11.062,0.188,0.188,3.294,DarrenFells2017,NaN
297,DarrenMcFadden,RB,29,3,3.63,5.67,13.4,0,110,0,2016,0.0,0.0,0.0,0.0,0.0,8.0,29.0,0.0,1.667,1.0,5.667,0.0,0.0,4.467,DarrenMcFadden2016,-0.2
298,DarrenMcFadden,RB,30,1,-2.00,0,-0.2,0,159,0,2017,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,DarrenMcFadden2017,NaN
299,DarrenWaller,TE,24,12,0,8.50,30.5,0,55,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.417,0.833,7.083,0.167,0.167,2.542,DarrenWaller2016,NaN
300,DarriusHeywardBey,WR,29,10,60.00,19.00,41.4,0,102,0,2016,0.0,0.0,0.0,0.0,0.0,0.1,6.0,0.1,1.9,0.6,11.4,0.2,0.3,4.14,DarriusHeywardBey2016,0.994
301,DarriusHeywardBey,WR,30,16,16.00,23.50,15.9,0,135,0,2017,0.0,0.0,0.0,0.0,0.0,0.125,2.0,0.062,0.188,0.125,2.938,0.0,0.062,0.994,DarriusHeywardBey2017,NaN
302,DarylRichardson,RB,26,3,3.50,0,0.7,0,147,0,2016,0.0,0.0,0.0,0.0,0.0,0.667,2.333,0.0,0.0,0.0,0.0,0.0,0.0,0.233,DarylRichardson2016,NaN
303,DavanteAdams,WR,24,16,0,13.29,246.7,46,7,23,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.562,4.688,62.312,0.75,0.75,15.419,DavanteAdams2016,15.893
304,DavanteAdams,WR,25,14,0,11.96,222.5,38,12,31,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.357,5.286,63.214,0.714,0.714,15.893,DavanteAdams2017,NaN
305,DavidFales,QB,26,1,0.00,0,0.9,0,61,0,2016,2.0,5.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,DavidFales2016,9.7
306,DavidFales,QB,27,2,2.00,0,19.4,0,49,0,2017,14.5,21.5,132.5,0.5,0.5,2.0,4.0,0.5,0.0,0.0,0.0,0.0,0.5,9.7,DavidFales2017,NaN
307,DavidFluellen,RB,25,16,5.25,0,2.1,0,140,0,2017,0.0,0.0,0.0,0.0,0.0,0.25,1.312,0.0,0.062,0.0,0.0,0.0,0.0,0.131,DavidFluellen2017,NaN
308,DavidJohnson,RB,25,16,4.23,10.99,407.8,191,1,1,2016,0.0,0.0,0.0,0.0,0.0,18.312,77.438,1.0,7.5,5.0,54.938,0.25,1.25,25.488,DavidJohnson2016,1.062
309,DavidJohnson,TE,29,16,0,11.43,17.0,0,73,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.688,0.438,5.0,0.0,0.0,1.062,DavidJohnson2016,13.0
310,DavidJohnson,RB,26,1,2.09,11.17,13.0,0,119,0,2017,0.0,0.0,0.0,0.0,0.0,11.0,23.0,0.0,9.0,6.0,67.0,0.0,0.0,13.0,DavidJohnson2017,NaN
311,DavidMoore,0,22,1,0,0,0,0,221,0,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DavidMoore2017,NaN
312,DavidMorgan,TE,23,12,0,4.00,1.4,0,107,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083,0.083,0.333,0.0,0.0,0.117,DavidMorgan2016,1.7
313,DavidMorgan,TE,24,15,0,9.50,25.5,0,62,0,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.667,6.333,0.067,0.067,1.7,DavidMorgan2017,NaN
314,DavidNjoku,TE,21,16,1.00,12.06,94.7,0,22,0,2017,0.0,0.0,0.0,0.0,0.0,0.062,0.062,0.0,3.75,2.0,24.125,0.25,0.25,5.919,DavidNjoku2017,NaN
315,DeAndreHopkins,WR,24,16,0,12.23,197.4,0,36,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.438,4.875,59.625,0.25,0.25,12.338,DeAndreHopkins2016,20.653
316,DeAndreHopkins,WR,25,15,0,14.35,309.8,103,1,6,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6,6.4,91.867,0.867,0.867,20.653,DeAndreHopkins2017,NaN
317,DeAndreSmelter,WR,25,2,0,23.00,3.3,0,175,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,11.5,0.0,0.0,1.65,DeAndreSmelter2016,NaN
318,DeAndreWashington,RB,23,14,5.37,6.76,85.2,0,52,0,2016,0.0,0.0,0.0,0.0,0.0,6.214,33.357,0.143,1.643,1.214,8.214,0.0,0.143,6.086,DeAndreWashington2016,5.667
319,DeAndreWashington,RB,24,15,2.68,5.79,85.0,0,66,0,2017,0.0,0.0,0.0,0.0,0.0,3.8,10.2,0.133,3.0,2.267,13.133,0.067,0.2,5.667,DeAndreWashington2017,NaN
320,DeAndrewWhite,WR,26,2,0,24.00,3.4,0,183,0,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.5,12.0,0.0,0.0,1.7,DeAndrewWhite2017,NaN
321,DeAngeloHenderson,RB,25,5,1.86,18.00,12.9,0,111,0,2017,0.0,0.0,0.0,0.0,0.0,1.4,2.6,0.0,0.4,0.4,7.2,0.2,0.2,2.58,DeAngeloHenderson2017,NaN
322,DeAngeloWilliams,RB,33,9,3.50,6.56,100.1,0,44,0,2016,0.0,0.0,0.0,0.0,0.0,10.889,38.111,0.444,3.0,2.0,13.111,0.222,0.667,11.122,DeAngeloWilliams2016,NaN
323,DeAnthonyThomas,WR,23,12,7.25,5.00,13.4,0,164,0,2016,0.0,0.0,0.0,0.0,0.0,0.333,2.417,0.0,0.75,0.583,2.917,0.0,0.0,1.117,DeAnthonyThomas2016,2.544
324,DeAnthonyThomas,WR,24,16,4.00,10.21,40.7,0,113,0,2017,0.0,0.0,0.0,0.0,0.0,0.062,0.25,0.0,1.0,0.875,8.938,0.125,0.125,2.544,DeAnthonyThomas2017,NaN
325,DeMarcoMurray,RB,28,16,4.39,7.11,293.8,104,5,6,2016,0.062,0.125,0.625,0.062,0.0,18.312,80.438,0.562,4.188,3.312,23.562,0.188,0.75,18.362,DeMarcoMurray2016,11.433
326,DeMarcoMurray,RB,29,15,3.58,6.82,171.5,5,23,69,2017,0.0,0.0,0.0,0.0,0.0,12.267,43.933,0.4,3.133,2.6,17.733,0.067,0.467,11.433,DeMarcoMurray2017,NaN
327,DeSeanJackson,WR,30,15,0,17.95,180.5,0,31,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.667,3.733,67.0,0.267,0.267,12.033,DeSeanJackson2016,9.9
328,DeSeanJackson,WR,31,14,12.67,13.36,138.6,0,45,0,2017,0.0,0.0,0.0,0.0,0.0,0.214,2.714,0.0,6.429,3.571,47.714,0.214,0.214,9.9,DeSeanJackson2017,NaN
329,DeShoneKizer,QB,21,15,5.44,0,175.7,0,25,0,2017,17.0,31.733,192.933,0.733,1.467,5.133,27.933,0.333,0.0,0.0,0.0,0.0,0.333,11.713,DeShoneKizer2017,NaN
330,DeVanteParker,WR,23,15,0,13.29,154.4,0,50,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,3.733,49.6,0.267,0.267,10.293,DeVanteParker2016,10.0
331,DeVanteParker,WR,24,13,0,11.75,130.0,0,56,0,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.385,4.385,51.538,0.077,0.077,10.0,DeVanteParker2017,NaN
332,DeVeonSmith,RB,23,5,0,9.00,5.7,0,136,0,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,5.4,0.0,0.0,1.14,DeVeonSmith2017,NaN
333,DedeWestbrook,WR,24,7,0,12.56,66.9,0,96,0,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.286,3.857,48.429,0.143,0.143,9.557,DedeWestbrook2017,NaN
334,DelanieWalker,TE,32,15,5.50,12.31,188.1,36,5,32,2016,0.0,0.0,0.0,0.0,0.0,0.133,0.733,0.0,6.8,4.333,53.333,0.467,0.467,12.54,DelanieWalker2016,10.906
335,DelanieWalker,TE,33,16,-1.00,10.91,174.5,19,7,52,2017,0.0,0.0,0.0,0.0,0.0,0.125,-0.125,0.062,6.938,4.625,50.438,0.188,0.25,10.906,DelanieWalker2017,NaN
336,DemarcusAyers,WR,22,2,-6.00,8.83,16.1,0,147,0,2016,0.0,0.0,0.0,0.0,0.0,1.0,-6.0,0.0,6.5,3.0,26.5,0.5,0.5,8.05,DemarcusAyers2016,NaN
337,DemarcusRobinson,0,22,16,0,0,0,0,208,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DemarcusRobinson2016,2.638
338,DemarcusRobinson,WR,23,16,0,10.10,42.2,0,121,0,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.438,1.312,13.25,0.0,0.0,2.638,DemarcusRobinson2017,NaN
339,DemaryiusThomas,WR,29,16,0,12.03,226.3,10,19,57,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.625,67.688,0.312,0.312,14.144,DemaryiusThomas2016,12.869
340,DemaryiusThomas,WR,30,16,0,11.43,205.9,12,23,61,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.75,5.188,59.312,0.312,0.312,12.869,DemaryiusThomas2017,NaN
341,DemetriusHarris,TE,25,16,0,7.24,43.3,0,45,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.938,1.062,7.688,0.062,0.125,2.706,DemetriusHarris2016,2.9
342,DemetriusHarris,TE,26,16,0,12.44,46.4,0,44,0,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.188,1.125,14.0,0.062,0.062,2.9,DemetriusHarris2017,NaN
343,DenardRobinson,WR,26,13,3.51,7.33,19.6,0,132,0,2016,0.0,0.0,0.0,0.0,0.0,3.154,11.077,0.0,0.385,0.231,1.692,0.0,0.0,1.508,DenardRobinson2016,NaN
344,DennisPitta,TE,31,16,0,8.48,168.9,0,16,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.562,5.375,45.562,0.125,0.125,10.556,DennisPitta2016,NaN
345,DeonteThompson,WR,27,16,0,11.32,56.9,0,105,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,1.375,15.562,0.125,0.125,3.556,DeonteThompson2016,6.562
346,DeonteThompson,WR,28,16,-2.50,14.61,105.0,0,62,0,2017,0.0,0.0,0.0,0.0,0.0,0.125,-0.312,0.0,4.312,2.375,34.688,0.125,0.125,6.562,DeonteThompson2017,NaN
347,DerekAnderson,QB,33,5,4.00,0,16.5,0,48,0,2016,7.2,10.6,90.6,0.4,1.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,3.3,DerekAnderson2016,0.167
348,DerekAnderson,QB,34,3,-1.00,0,0.5,0,65,0,2017,0.667,2.667,5.667,0.0,0.0,0.667,-0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.167,DerekAnderson2017,NaN
349,DerekCarr,QB,25,15,1.79,0,268.5,8,10,60,2016,23.8,37.333,262.467,1.867,0.4,2.6,4.667,0.0,0.0,0.0,0.0,0.0,0.0,17.9,DerekCarr2016,13.76
350,DerekCarr,QB,26,15,2.87,0,206.4,0,19,0,2017,21.533,34.333,233.067,1.467,0.867,1.533,4.4,0.0,0.0,0.0,0.0,0.0,0.0,13.76,DerekCarr2017,NaN
351,DerekCarrier,TE,26,8,0,5.00,3.0,0,104,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,1.25,0.0,0.0,0.375,DerekCarrier2016,1.079
352,DerekCarrier,WR,27,14,0,8.88,15.1,0,164,0,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.786,0.571,5.071,0.0,0.0,1.079,DerekCarrier2017,NaN
353,DerekWatt,RB,24,16,2.00,20.75,12.7,0,117,0,2016,0.0,0.0,0.0,0.0,0.0,0.125,0.25,0.0,0.25,0.25,5.188,0.0,0.0,0.794,DerekWatt2016,0.494
354,DerekWatt,RB,25,16,4.00,17.50,7.9,0,124,0,2017,0.0,0.0,0.0,0.0,0.0,0.375,1.5,0.0,0.188,0.125,2.188,0.0,0.0,0.494,DerekWatt2017,NaN
355,DerrickColeman,RB,27,16,4.00,10.00,4.8,0,135,0,2017,0.0,0.0,0.0,0.0,0.0,0.125,0.5,0.0,0.438,0.125,1.25,0.0,0.0,0.3,DerrickColeman2017,NaN
356,DerrickHenry,RB,22,15,4.45,10.54,105.7,0,37,0,2016,0.0,0.0,0.0,0.0,0.0,7.333,32.667,0.333,1.0,0.867,9.133,0.0,0.333,7.047,DerrickHenry2016,8.438
357,DerrickHenry,RB,23,16,4.23,12.36,135.0,0,25,0,2017,0.0,0.0,0.0,0.0,0.0,11.0,46.5,0.312,1.062,0.688,8.5,0.062,0.375,8.438,DerrickHenry2017,NaN
358,DeshaunWatson,QB,22,7,7.47,0,168.9,0,26,0,2017,18.0,29.143,242.714,2.714,1.143,5.143,38.429,0.286,0.0,0.0,0.0,0.0,0.286,24.129,DeshaunWatson2017,NaN
359,DevanteMays,RB,23,8,0.25,0.00,1.1,0,160,0,2017,0.0,0.0,0.0,0.0,0.0,0.5,0.125,0.0,0.375,0.375,0.0,0.0,0.0,0.138,DevanteMays2017,NaN
360,DevinFunchess,WR,22,15,0,16.13,86.1,0,79,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.867,1.533,24.733,0.267,0.267,5.74,DevinFunchess2016,12.188
361,DevinFunchess,WR,23,16,0,13.33,195.0,21,21,47,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.938,3.938,52.5,0.5,0.5,12.188,DevinFunchess2017,NaN
362,DevinSmith,WR,24,4,0,20.00,3.0,0,178,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.25,5.0,0.0,0.0,0.75,DevinSmith2016,NaN
363,DevinStreet,WR,25,5,0,20.00,3.0,0,177,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.2,4.0,0.0,0.0,0.6,DevinStreet2016,NaN
364,DevontaFreeman,RB,24,16,4.75,8.56,284.1,93,6,7,2016,0.0,0.0,0.0,0.0,0.0,14.188,67.438,0.688,4.062,3.375,28.875,0.125,0.812,17.756,DevontaFreeman2016,14.3
365,DevontaFreeman,RB,25,14,4.41,8.81,200.2,37,13,33,2017,0.0,0.0,0.0,0.0,0.0,14.0,61.786,0.5,3.357,2.571,22.643,0.071,0.571,14.3,DevontaFreeman2017,NaN
366,DevontaeBooker,RB,24,16,3.52,8.55,142.7,0,29,0,2016,0.0,0.0,0.0,0.0,0.0,10.875,38.25,0.25,2.812,1.938,16.562,0.062,0.312,8.919,DevontaeBooker2016,7.031
367,DevontaeBooker,RB,25,13,3.78,9.17,91.4,0,59,0,2017,0.0,0.0,0.0,0.0,0.0,6.077,23.0,0.077,2.923,2.308,21.154,0.0,0.077,7.031,DevontaeBooker2017,NaN
368,DezBryant,WR,28,13,0,15.92,180.0,4,26,69,2016,0.077,0.077,0.769,0.077,0.0,0.0,0.0,0.0,7.385,3.846,61.231,0.615,0.615,13.846,DezBryant2016,11.65
369,DezBryant,WR,29,16,-4.00,12.14,186.4,6,25,65,2017,0.0,0.0,0.0,0.0,0.0,0.062,-0.25,0.0,8.25,4.312,52.375,0.375,0.375,11.65,DezBryant2017,NaN
370,DezminLewis,0,24,1,0,0,0,0,198,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,DezminLewis2016,NaN
371,DionLewis,RB,26,7,4.42,5.53,54.7,0,72,0,2016,0.0,0.0,0.0,0.0,0.0,9.143,40.429,0.0,3.429,2.429,13.429,0.0,0.0,7.814,DionLewis2016,12.688
372,DionLewis,RB,27,16,4.98,6.69,203.0,44,12,24,2017,0.0,0.0,0.0,0.0,0.0,11.25,56.0,0.375,2.188,2.0,13.375,0.188,0.625,12.688,DionLewis2017,NaN
373,DionSims,TE,25,14,0,9.85,75.6,0,33,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.857,18.286,0.286,0.286,5.4,DionSims2016,2.786
374,DionSims,TE,26,14,0,12.00,39.0,0,52,0,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.071,1.071,12.857,0.071,0.071,2.786,DionSims2017,NaN
375,DominiqueJones,TE,29,9,0,8.71,19.1,0,70,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.111,0.778,6.778,0.111,0.111,2.122,DominiqueJones2016,NaN
376,DonJackson,RB,23,3,3.20,0,3.2,0,129,0,2016,0.0,0.0,0.0,0.0,0.0,3.333,10.667,0.0,0.333,0.0,0.0,0.0,0.0,1.067,DonJackson2016,NaN
377,DonteMoncrief,WR,23,9,-1.00,10.23,102.6,0,68,0,2016,0.0,0.0,0.0,0.0,0.0,0.111,-0.111,0.0,6.222,3.333,34.111,0.778,0.778,11.4,DonteMoncrief2016,6.425
378,DonteMoncrief,WR,24,12,0,15.04,77.1,0,77,0,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.917,2.167,32.583,0.167,0.167,6.425,DonteMoncrief2017,NaN
379,DonteeaDye,0,23,1,0,0,0,0,194,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DonteeaDye2016,NaN
380,DontrelleInman,WR,27,16,0,13.97,163.0,0,47,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.062,3.625,50.625,0.25,0.25,10.188,DontrelleInman2016,5.442
381,DontrelleInman,WR,28,12,0,13.72,65.3,0,94,0,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.667,2.083,28.583,0.083,0.083,5.442,DontrelleInman2017,NaN
382,DorialGreenBeckham,WR,23,15,0,10.89,87.2,0,90,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.933,2.4,26.133,0.133,0.133,5.813,DorialGreenBeckham2016,NaN
383,DougBaldwin,WR,28,16,0.67,12.00,253.6,33,10,33,2016,0.062,0.062,0.938,0.062,0.0,0.188,0.125,0.0,7.812,5.875,70.5,0.438,0.438,15.85,DougBaldwin2016,13.956
384,DougBaldwin,WR,29,16,-4.00,13.21,223.3,37,13,32,2017,0.0,0.0,0.0,0.0,0.0,0.125,-0.5,0.0,7.25,4.688,61.938,0.5,0.5,13.956,DougBaldwin2017,NaN
385,DougMartin,RB,27,8,2.92,9.57,85.5,0,50,0,2016,0.0,0.0,0.0,0.0,0.0,18.0,52.625,0.375,2.0,1.75,16.75,0.0,0.375,10.688,DougMartin2016,6.909
386,DougMartin,RB,28,11,2.94,9.33,76.0,0,56,0,2017,0.0,0.0,0.0,0.0,0.0,12.545,36.909,0.273,1.636,0.818,7.636,0.0,0.273,6.909,DougMartin2017,NaN
387,DrewBrees,QB,37,16,0.87,0,332.3,72,3,14,2016,29.438,42.062,325.5,2.312,0.938,1.438,1.25,0.125,0.0,0.0,0.0,0.0,0.125,20.769,DrewBrees2016,16.412
388,DrewBrees,QB,38,16,0.36,0,262.6,7,9,63,2017,24.125,33.5,270.875,1.438,0.5,2.062,0.75,0.125,0.0,0.0,0.0,0.0,0.125,16.412,DrewBrees2017,NaN
389,DrewStanton,QB,32,5,-1.00,0,9.4,0,52,0,2016,3.8,9.6,38.4,0.4,0.6,0.6,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.88,DrewStanton2016,10.1
390,DrewStanton,QB,33,5,0.78,0,50.5,0,40,0,2017,15.8,31.8,178.8,1.2,1.0,1.8,1.4,0.0,0.0,0.0,0.0,0.0,0.0,10.1,DrewStanton2017,NaN
391,DukeJohnson,RB,23,16,4.90,9.70,144.2,0,38,0,2016,0.0,0.062,0.0,0.0,0.0,4.562,22.375,0.062,4.625,3.312,32.125,0.0,0.062,9.012,DukeJohnson2016,13.506
392,DukeJohnson,RB,24,16,4.24,9.36,216.1,15,21,58,2017,0.0,0.0,0.0,0.0,0.0,5.125,21.75,0.25,5.812,4.625,43.312,0.188,0.438,13.506,DukeJohnson2017,NaN
393,DwayneAllen,TE,26,14,0,11.60,113.6,0,19,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.714,2.5,29.0,0.429,0.429,8.114,DwayneAllen2016,1.538
394,DwayneAllen,TE,27,16,0,8.60,24.6,0,65,0,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.375,0.625,5.375,0.062,0.062,1.538,DwayneAllen2017,NaN
395,DwayneWashington,RB,22,12,2.94,6.20,48.7,0,71,0,2016,0.0,0.0,0.0,0.0,0.0,7.5,22.083,0.083,1.25,0.833,5.167,0.0,0.083,4.058,DwayneWashington2016,1.56
396,DwayneWashington,RB,23,5,2.20,7.00,7.8,0,125,0,2017,0.0,0.0,0.0,0.0,0.0,4.0,8.8,0.0,0.4,0.4,2.8,0.0,0.0,1.56,DwayneWashington2017,NaN
397,EJManuel,QB,26,6,2.75,0,7.4,0,56,0,2016,1.833,4.333,21.833,0.0,0.0,1.333,3.667,0.0,0.0,0.0,0.0,0.0,0.0,1.233,EJManuel2016,7.05
398,EJManuel,QB,27,2,7.50,0,14.1,0,51,0,2017,12.0,21.5,132.5,0.5,0.5,1.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,7.05,EJManuel2017,NaN
399,EdDickson,TE,29,16,0,13.40,29.4,0,57,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.188,0.625,8.375,0.062,0.062,1.838,EdDickson2016,4.981
400,EdDickson,TE,30,16,0,14.57,79.7,0,28,0,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.875,27.312,0.062,0.062,4.981,EdDickson2017,NaN
401,EdEagan,0,24,4,0,0,0,0,216,0,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,EdEagan2017,NaN
402,EddieLacy,RB,26,5,5.07,7.00,42.8,0,70,0,2016,0.0,0.0,0.0,0.0,0.0,14.2,72.0,0.0,1.4,0.8,5.6,0.0,0.0,8.56,EddieLacy2016,3.178
403,EddieLacy,RB,27,9,2.59,7.83,28.6,0,92,0,2017,0.0,0.0,0.0,0.0,0.0,7.667,19.889,0.0,0.667,0.667,5.222,0.0,0.0,3.178,EddieLacy2017,NaN
404,EddieRoyal,WR,30,9,0,11.18,87.9,0,87,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.778,3.667,41.0,0.222,0.333,9.767,EddieRoyal2016,NaN
405,EliManning,QB,35,16,-0.43,0,224.2,0,21,0,2016,23.562,37.375,251.688,1.625,1.0,1.312,-0.562,0.0,0.0,0.0,0.0,0.0,0.0,14.012,EliManning2016,12.487
406,EliManning,QB,36,15,2.17,0,187.3,0,23,0,2017,23.467,38.067,231.2,1.267,0.867,0.8,1.733,0.067,0.0,0.0,0.0,0.0,0.067,12.487,EliManning2017,NaN
407,EliRogers,WR,24,13,6.00,12.38,126.0,0,64,0,2016,0.0,0.0,0.0,0.0,0.0,0.077,0.462,0.0,5.077,3.692,45.692,0.231,0.231,9.692,EliRogers2016,2.636
408,EliRogers,WR,25,14,0,8.28,36.9,0,124,0,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.571,1.286,10.643,0.071,0.071,2.636,EliRogers2017,NaN
409,ElijahHood,0,21,1,0,0,0,0,157,0,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ElijahHood2017,NaN
410,ElijahMcGuire,RB,23,16,3.58,10.41,76.2,0,60,0,2017,0.0,0.0,0.0,0.0,0.0,5.5,19.688,0.062,1.625,1.062,11.062,0.062,0.125,4.762,ElijahMcGuire2017,NaN
411,ElijhaaPenny,RB,24,16,4.00,9.50,32.2,0,87,0,2017,0.0,0.0,0.0,0.0,0.0,1.938,7.75,0.125,0.375,0.25,2.375,0.0,0.125,2.013,ElijhaaPenny2017,NaN
412,EmanuelByrd,TE,23,1,0,15.50,5.1,0,91,0,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,31.0,0.0,0.0,5.1,EmanuelByrd2017,NaN
413,EmmanuelSanders,WR,29,16,4.00,13.06,212.6,7,21,63,2016,0.0,0.0,0.0,0.0,0.0,0.062,0.25,0.0,8.562,4.938,64.5,0.312,0.312,13.288,EmmanuelSanders2016,9.542
414,EmmanuelSanders,WR,30,12,0,11.81,114.5,0,60,0,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.667,3.917,46.25,0.167,0.167,9.542,EmmanuelSanders2017,NaN
415,EricDecker,WR,29,3,0,21.56,40.4,0,108,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,64.667,0.667,0.667,13.467,EricDecker2016,7.269
416,EricDecker,WR,30,16,0,10.43,116.3,0,66,0,2017,0.0,0.062,0.0,0.0,0.0,0.0,0.0,0.0,5.188,3.375,35.188,0.062,0.062,7.269,EricDecker2017,NaN
417,EricEbron,TE,23,13,1.00,11.66,144.2,0,15,0,2016,0.0,0.0,0.0,0.0,0.0,0.077,0.077,0.077,6.538,4.692,54.692,0.077,0.154,11.092,EricEbron2016,8.275
418,EricEbron,TE,24,16,0,10.83,132.4,0,13,0,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.375,3.312,35.875,0.25,0.25,8.275,EricEbron2017,NaN
419,EricSaubert,0,23,14,0,0,0,0,123,0,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EricSaubert2017,NaN
420,EricTomlinson,0,24,7,0,0,0,0,118,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EricTomlinson2016,1.864
421,EricTomlinson,TE,25,14,0,15.13,26.1,0,60,0,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.786,0.571,8.643,0.071,0.071,1.864,EricTomlinson2017,NaN
422,EricWeems,0,31,16,0,0,0,0,209,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EricWeems2016,0.094
423,EricWeems,WR,32,16,0.00,5.00,1.5,0,195,0,2017,0.0,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.125,0.062,0.312,0.0,0.0,0.094,EricWeems2017,NaN
424,ErikSwoope,TE,24,16,0,19.80,50.7,0,42,0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.375,0.938,18.562,0.062,0.062,3.169,ErikSwoope2016,NaN
