,Player,FantPos,Age,G,Y/A,Y/R,PPR,VBD,PosRank,OvRank,Year,Cmp/G,PassAtt/G,PassYds/G,PassTD/G,Int/G,RushAtt/G,RushYds/G,RushTD/G,Tgt/G,Rec/G,RecYds/G,RecTD/G,TotTD/G,PPG,ID,Next Year PPG
514,RobGronkowski,TE,31,16,0,13.84,149.3,14,8,59,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.812,2.812,38.938,0.438,0.438,9.331,RobGronkowski2020,NaN
515,RobbyAnderson,WR,27,16,3.75,11.54,224.1,3,28,72,2020,0.0,0.0,0.0,0.0,0.0,0.25,0.938,0.0,8.5,5.938,68.5,0.188,0.188,14.006,RobbyAnderson2020,NaN
516,RobertFoster,WR,26,4,0,18.50,5.7,0,192,0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.5,9.25,0.0,0.0,1.425,RobertFoster2020,NaN
517,RobertGriffinIII,QB,30,4,5.75,0,2.6,0,66,0,2020,2.0,3.5,10.5,0.0,0.5,3.0,17.25,0.0,0.0,0.0,0.0,0.0,0.0,0.65,RobertGriffinIII2020,NaN
518,RobertTonyan,TE,26,16,0,11.27,176.6,34,3,39,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.688,3.25,36.625,0.688,0.688,11.038,RobertTonyan2020,NaN
519,RobertWoods,WR,28,16,6.46,10.40,245.1,29,13,40,2020,0.0,0.0,0.0,0.0,0.0,1.5,9.688,0.125,8.062,5.625,58.5,0.375,0.5,15.319,RobertWoods2020,NaN
520,RodneySmith,RB,24,7,3.80,6.56,36.5,0,86,0,2020,0.0,0.0,0.0,0.0,0.0,5.857,22.286,0.143,1.571,1.286,8.429,0.0,0.143,5.214,RodneySmith2020,NaN
521,RonaldJonesII,RB,23,14,5.09,5.89,186.3,28,15,41,2020,0.0,0.0,0.0,0.0,0.0,13.714,69.857,0.5,3.0,2.0,11.786,0.071,0.571,13.307,RonaldJonesII2020,NaN
522,RossDwelley,TE,25,16,0,12.89,49.5,0,48,0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.188,15.312,0.062,0.062,3.094,RossDwelley2020,NaN
523,RossTravis,0,27,1,0,0,0,0,114,0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RossTravis2020,NaN
524,RoyceFreeman,RB,24,16,4.86,6.75,37.1,0,89,0,2020,0.0,0.0,0.0,0.0,0.0,2.188,10.625,0.0,0.812,0.75,5.062,0.0,0.0,2.319,RoyceFreeman2020,NaN
525,RussellGage,WR,24,16,4.50,10.92,181.1,0,41,0,2020,0.062,0.125,2.438,0.062,0.0,0.125,0.562,0.0,6.812,4.5,49.125,0.25,0.25,11.319,RussellGage2020,NaN
526,RussellWilson,QB,32,16,6.18,0,359.8,77,6,16,2020,24.0,34.875,263.25,2.5,0.812,5.188,32.062,0.125,0.0,0.0,0.0,0.0,0.125,22.488,RussellWilson2020,NaN
527,RyanFinley,QB,26,5,6.00,0,19.2,0,49,0,2020,3.4,6.4,32.8,0.2,0.4,2.2,13.2,0.2,0.0,0.0,0.0,0.0,0.2,3.84,RyanFinley2020,NaN
528,RyanFitzpatrick,QB,38,9,5.03,0.00,153.7,0,28,0,2020,20.333,29.667,232.333,1.444,0.889,3.333,16.778,0.222,0.111,0.111,0.0,0.0,0.222,17.078,RyanFitzpatrick2020,NaN
529,RyanGriffin,TE,30,15,0,9.56,17.6,0,79,0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.6,5.733,0.0,0.0,1.173,RyanGriffin2020,NaN
530,RyanIzzo,TE,25,12,0,15.31,30.9,0,64,0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.667,1.083,16.583,0.0,0.0,2.575,RyanIzzo2020,NaN
531,RyanNall,RB,25,16,0.00,8.38,20.7,0,114,0,2020,0.0,0.0,0.0,0.0,0.0,0.188,0.0,0.0,0.562,0.5,4.188,0.062,0.062,1.294,RyanNall2020,NaN
532,RyanTannehill,QB,32,16,6.19,0.00,344.4,61,7,23,2020,19.688,30.062,238.688,2.062,0.438,2.688,16.625,0.438,0.062,0.062,0.0,0.0,0.438,21.525,RyanTannehill2020,NaN
533,SalvonAhmed,RB,22,6,4.25,5.55,69.0,0,64,0,2020,0.0,0.0,0.0,0.0,0.0,12.5,53.167,0.5,2.333,1.833,10.167,0.0,0.5,11.5,SalvonAhmed2020,NaN
534,SamDarnold,QB,23,12,5.86,0,134.0,0,32,0,2020,18.083,30.333,184.0,0.75,0.917,3.083,18.083,0.167,0.0,0.0,0.0,0.0,0.167,11.167,SamDarnold2020,NaN
535,SamajePerine,RB,25,16,4.78,6.00,65.7,0,66,0,2020,0.0,0.0,0.0,0.0,0.0,3.938,18.812,0.188,0.75,0.688,4.125,0.0,0.188,4.106,SamajePerine2020,NaN
536,SammyWatkins,WR,27,10,3.00,11.38,87.4,0,97,0,2020,0.0,0.1,0.0,0.0,0.1,0.1,0.3,0.0,5.5,3.7,42.1,0.2,0.2,8.74,SammyWatkins2020,NaN
537,SaquonBarkley,RB,23,2,1.79,10.00,15.4,0,122,0,2020,0.0,0.0,0.0,0.0,0.0,9.5,17.0,0.0,4.5,3.0,30.0,0.0,0.0,7.7,SaquonBarkley2020,NaN
538,ScottMiller,WR,23,16,4.67,15.18,102.5,0,69,0,2020,0.0,0.0,0.0,0.0,0.0,0.188,0.875,0.0,3.312,2.062,31.312,0.188,0.188,6.406,ScottMiller2020,NaN
539,ScottiePhillips,RB,23,8,4.50,7.00,2.6,0,147,0,2020,0.0,0.0,0.0,0.0,0.0,0.25,1.125,0.0,0.125,0.125,0.875,0.0,0.0,0.325,ScottiePhillips2020,NaN
540,SeanCulkin,0,27,1,0,0,0,0,124,0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SeanCulkin2020,NaN
541,SenorisePerry,RB,29,7,4.50,0,0.9,0,153,0,2020,0.0,0.0,0.0,0.0,0.0,0.286,1.286,0.0,0.0,0.0,0.0,0.0,0.0,0.129,SenorisePerry2020,NaN
542,SethDevalve,0,27,4,0,0,0,0,120,0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,SethDevalve2020,NaN
543,SethRoberts,WR,29,7,0,7.75,7.1,0,196,0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.857,0.571,4.429,0.0,0.0,1.014,SethRoberts2020,NaN
544,SonyMichel,RB,25,9,5.68,16.29,75.3,0,56,0,2020,0.0,0.0,0.0,0.0,0.0,8.778,49.889,0.111,1.0,0.778,12.667,0.111,0.222,8.367,SonyMichel2020,NaN
545,StanleyMorganJr,0,24,6,0,0,0,0,220,0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StanleyMorganJr2020,NaN
546,StefonDiggs,WR,27,16,1.00,12.09,328.6,75,3,17,2020,0.0,0.0,0.0,0.0,0.0,0.062,0.062,0.0,10.375,7.938,95.938,0.5,0.5,20.538,StefonDiggs2020,NaN
547,StephenAnderson,TE,27,16,0,13.25,18.6,0,75,0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.688,0.5,6.625,0.0,0.0,1.162,StephenAnderson2020,NaN
548,StephenCarlson,TE,24,16,0,11.00,4.1,0,96,0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.062,0.688,0.0,0.0,0.256,StephenCarlson2020,NaN
549,SterlingShepard,WR,27,12,8.17,9.94,162.5,0,53,0,2020,0.0,0.0,0.0,0.0,0.0,0.5,4.083,0.083,7.5,5.5,54.667,0.25,0.333,13.542,SterlingShepard2020,NaN
550,StevenMitchell,WR,26,6,0,12.00,11.0,0,182,0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.333,0.833,10.0,0.0,0.0,1.833,StevenMitchell2020,NaN
551,StevenSims,WR,23,12,18.00,9.81,57.3,0,118,0,2020,0.0,0.0,0.0,0.0,0.0,0.083,1.5,0.0,3.083,2.25,22.083,0.083,0.083,4.775,StevenSims2020,NaN
552,TJHockenson,TE,23,16,0.00,10.79,175.3,18,5,53,2020,0.0,0.0,0.0,0.0,0.0,0.062,0.0,0.0,6.312,4.188,45.188,0.375,0.375,10.956,TJHockenson2020,NaN
553,TJYeldon,RB,27,3,7.00,22.00,16.2,0,107,0,2020,0.0,0.0,0.0,0.0,0.0,3.333,23.333,0.0,1.333,0.333,7.333,0.333,0.333,5.4,TJYeldon2020,NaN
554,TYHilton,WR,31,15,0,13.61,164.2,0,42,0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,3.733,50.8,0.333,0.333,10.947,TYHilton2020,NaN
555,TajaeSharpe,0,26,4,0,0,0,0,233,0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,TajaeSharpe2020,NaN
556,TannerHudson,TE,26,11,0,13.67,7.1,0,92,0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.636,0.273,3.727,0.0,0.0,0.645,TannerHudson2020,NaN
557,TarikCohen,RB,25,3,5.29,6.83,17.5,0,118,0,2020,0.0,0.0,0.0,0.0,0.0,4.667,24.667,0.0,3.0,2.0,13.667,0.0,0.0,5.833,TarikCohen2020,NaN
558,TavonAustin,WR,30,4,0,4.00,5.0,0,222,0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,5.0,0.0,0.0,1.25,TavonAustin2020,NaN
559,TaylorHeinicke,QB,27,1,7.33,0,11.7,0,57,0,2020,12.0,19.0,137.0,1.0,0.0,3.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7,TaylorHeinicke2020,NaN
560,TaysomHill,WR,30,16,5.25,12.25,156.6,22,17,46,2020,5.5,7.562,58.0,0.25,0.125,5.438,28.562,0.5,0.75,0.5,6.125,0.062,0.562,9.788,TaysomHill2020,NaN
561,TaywanTaylor,0,25,3,0,0,0,0,230,0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.0,TaywanTaylor2020,NaN
562,TedGinnJr,WR,35,6,0,13.33,7.0,0,189,0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,6.667,0.0,0.0,1.167,TedGinnJr2020,NaN
563,TeddyBridgewater,QB,28,15,5.26,0,241.2,0,18,0,2020,22.667,32.8,248.867,1.0,0.733,3.533,18.6,0.333,0.0,0.0,0.0,0.0,0.333,16.08,TeddyBridgewater2020,NaN
564,TeeHiggins,WR,21,16,5.60,13.55,194.6,1,29,74,2020,0.0,0.0,0.0,0.0,0.0,0.312,1.75,0.0,6.75,4.188,56.75,0.375,0.375,12.162,TeeHiggins2020,NaN
565,TemarrickHemingway,TE,27,8,0,10.00,2.0,0,106,0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.125,1.25,0.0,0.0,0.25,TemarrickHemingway2020,NaN
566,TerryGodwin,WR,24,3,3.00,10.67,6.5,0,193,0,2020,0.0,0.0,0.0,0.0,0.0,0.333,1.0,0.0,2.0,1.0,10.667,0.0,0.0,2.167,TerryGodwin2020,NaN
567,TerryMcLaurin,WR,25,15,15.00,12.85,223.8,10,24,64,2020,0.0,0.0,0.0,0.0,0.0,0.133,2.0,0.0,8.933,5.8,74.533,0.267,0.267,14.92,TerryMcLaurin2020,NaN
568,TevinColeman,RB,27,8,1.89,8.50,12.7,0,123,0,2020,0.0,0.0,0.0,0.0,0.0,3.5,6.625,0.0,0.625,0.5,4.25,0.0,0.0,1.588,TevinColeman2020,NaN
569,TheoRiddick,RB,29,4,2.33,8.60,10.7,0,132,0,2020,0.0,0.0,0.0,0.0,0.0,1.5,3.5,0.0,1.5,1.25,10.75,0.0,0.0,2.675,TheoRiddick2020,NaN
570,TimBoyle,QB,26,8,-0.69,0,-0.9,0,80,0,2020,0.0,0.0,0.0,0.0,0.0,1.625,-1.125,0.0,0.0,0.0,0.0,0.0,0.0,-0.112,TimBoyle2020,NaN
571,TimPatrick,WR,27,15,0,14.55,161.2,0,40,0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.267,3.4,49.467,0.4,0.4,10.747,TimPatrick2020,NaN
572,ToddGurley,RB,26,15,3.48,6.56,163.2,8,23,69,2020,0.0,0.0,0.0,0.0,0.0,13.0,45.2,0.6,2.333,1.667,10.933,0.0,0.6,10.88,ToddGurley2020,NaN
573,TomBrady,QB,43,16,0.20,0,337.9,55,8,25,2020,25.062,38.125,289.562,2.5,0.75,1.875,0.375,0.188,0.0,0.0,0.0,0.0,0.188,21.119,TomBrady2020,NaN
574,TommyStevens,QB,24,1,6.00,0,2.4,0,67,0,2020,0.0,0.0,0.0,0.0,0.0,4.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,TommyStevens2020,NaN
575,TommyleeLewis,WR,28,5,7.00,5.00,2.9,0,204,0,2020,0.0,0.0,0.0,0.0,0.0,0.4,2.8,0.0,0.6,0.2,1.0,0.0,0.0,0.58,TommyleeLewis2020,NaN
576,TonyBrooksJames,RB,26,1,1.33,0,0.4,0,160,0,2020,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,TonyBrooksJames2020,NaN
577,TonyJones,RB,23,1,4.33,0,1.3,0,151,0,2020,0.0,0.0,0.0,0.0,0.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,TonyJones2020,NaN
578,TonyPollard,RB,23,16,4.31,6.89,120.8,0,41,0,2020,0.0,0.0,0.0,0.0,0.0,6.312,27.188,0.25,2.5,1.75,12.062,0.062,0.312,7.55,TonyPollard2020,NaN
579,TraceMcSorley,QB,25,2,3.40,0,9.3,0,59,0,2020,1.5,5.0,45.0,0.5,0.0,2.5,8.5,0.0,0.0,0.0,0.0,0.0,0.0,4.65,TraceMcSorley2020,NaN
580,TravisFulgham,WR,25,13,0,14.18,115.9,0,64,0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.154,2.923,41.462,0.308,0.308,8.915,TravisFulgham2020,NaN
581,TravisHomer,RB,22,9,3.52,10.00,32.8,0,91,0,2020,0.0,0.0,0.0,0.0,0.0,2.778,9.778,0.0,1.111,1.0,10.0,0.111,0.111,3.644,TravisHomer2020,NaN
582,TravisKelce,TE,31,15,0,13.49,312.8,117,1,4,2020,0.067,0.133,0.267,0.0,0.0,0.0,0.0,0.0,9.667,7.0,94.4,0.733,0.733,20.853,TravisKelce2020,NaN
583,TrayveonWilliams,RB,23,10,6.04,6.00,21.7,0,102,0,2020,0.0,0.0,0.0,0.0,0.0,2.6,15.7,0.0,0.5,0.5,3.0,0.0,0.0,2.17,TrayveonWilliams2020,NaN
584,TreQuanSmith,WR,24,14,3.00,13.18,103.1,0,73,0,2020,0.0,0.0,0.0,0.0,0.0,0.071,0.214,0.0,3.571,2.429,32.0,0.286,0.286,7.364,TreQuanSmith2020,NaN
585,TrentSherfield,WR,24,15,0,10.00,10.0,0,187,0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.467,0.333,3.333,0.0,0.0,0.667,TrentSherfield2020,NaN
586,TrentTaylor,WR,26,12,0,8.60,18.6,0,174,0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.833,7.167,0.0,0.0,1.55,TrentTaylor2020,NaN
587,TrentonCannon,RB,26,14,3.30,5.33,7.9,0,135,0,2020,0.0,0.0,0.0,0.0,0.0,0.714,2.357,0.0,0.214,0.214,1.143,0.0,0.0,0.564,TrentonCannon2020,NaN
588,TrentonIrwin,WR,25,1,0,5.00,1.5,0,215,0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,0.0,0.0,1.5,TrentonIrwin2020,NaN
589,TrevonWesco,TE,25,12,0.00,5.00,1.5,0,110,0,2020,0.0,0.0,0.0,0.0,0.0,0.083,0.0,0.0,0.167,0.083,0.417,0.0,0.0,0.125,TrevonWesco2020,NaN
590,TreyBurton,TE,29,13,1.50,8.93,83.3,0,24,0,2020,0.0,0.0,0.0,0.0,0.0,0.154,0.231,0.154,3.615,2.154,19.231,0.231,0.385,6.408,TreyBurton2020,NaN
591,TreyEdmunds,0,26,4,0,0,0,0,163,0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TreyEdmunds2020,NaN
592,TreyQuinn,0,25,1,0,0,0,0,224,0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TreyQuinn2020,NaN
593,TroyFumagalli,TE,25,8,0,10.00,22.0,0,70,0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.875,1.0,10.0,0.125,0.125,2.75,TroyFumagalli2020,NaN
594,TroymainePope,RB,27,6,5.07,5.25,19.8,0,117,0,2020,0.0,0.0,0.0,0.0,0.0,2.5,12.667,0.0,1.667,1.333,7.0,0.0,0.0,3.3,TroymainePope2020,NaN
595,TuaTagovailoa,QB,22,10,3.03,0,135.5,0,30,0,2020,18.6,29.0,181.4,1.1,0.5,3.6,10.9,0.3,0.0,0.0,0.0,0.0,0.3,13.55,TuaTagovailoa2020,NaN
596,TyJohnson,RB,23,13,4.70,6.19,63.3,0,70,0,2020,0.0,0.0,0.0,0.0,0.0,4.154,19.538,0.077,1.615,1.231,7.615,0.077,0.154,4.869,TyJohnson2020,NaN
597,TyMontgomery,RB,27,6,5.32,9.00,15.8,0,113,0,2020,0.0,0.0,0.0,0.0,0.0,3.167,16.833,0.0,1.0,0.5,4.5,0.0,0.0,2.633,TyMontgomery2020,NaN
598,TylerBoyd,WR,26,15,9.80,10.65,192.6,0,38,0,2020,0.067,0.133,1.067,0.0,0.0,0.333,3.267,0.0,7.333,5.267,56.067,0.267,0.267,12.84,TylerBoyd2020,NaN
599,TylerBray,QB,29,1,0,0,0.7,0,77,0,2020,1.0,5.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,TylerBray2020,NaN
600,TylerConklin,TE,25,16,0,10.21,44.4,0,56,0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.625,1.188,12.125,0.062,0.062,2.775,TylerConklin2020,NaN
601,TylerEifert,TE,30,15,0,9.69,82.9,0,29,0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.4,23.267,0.133,0.133,5.527,TylerEifert2020,NaN
602,TylerErvin,RB,27,8,5.15,7.64,26.1,0,108,0,2020,0.0,0.0,0.0,0.0,0.0,1.625,8.375,0.0,1.875,1.375,10.5,0.0,0.0,3.262,TylerErvin2020,NaN
603,TylerHigbee,TE,27,15,1.00,11.84,128.2,0,16,0,2020,0.0,0.0,0.0,0.0,0.0,0.067,0.067,0.0,4.0,2.933,34.733,0.333,0.333,8.547,TylerHigbee2020,NaN
604,TylerHuntley,QB,22,2,2.30,0,2.9,0,65,0,2020,1.5,2.5,7.5,0.0,0.0,5.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,1.45,TylerHuntley2020,NaN
605,TylerJohnson,WR,22,14,0,14.08,40.9,0,121,0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.214,0.857,12.071,0.143,0.143,2.921,TylerJohnson2020,NaN
606,TylerKroft,TE,28,10,0,9.92,41.9,0,50,0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.2,11.9,0.3,0.3,4.19,TylerKroft2020,NaN
607,TylerLockett,WR,28,16,0,10.54,265.4,39,11,34,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.25,6.25,65.875,0.625,0.625,16.588,TylerLockett2020,NaN
608,TyreekHill,WR,26,15,9.46,14.67,328.9,116,2,6,2020,0.0,0.0,0.0,0.0,0.0,0.867,8.2,0.133,9.0,5.8,85.067,1.0,1.133,21.927,TyreekHill2020,NaN
609,TyrieCleveland,WR,23,10,0,10.50,12.3,0,179,0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.6,6.3,0.0,0.0,1.23,TyrieCleveland2020,NaN
610,TyrodTaylor,QB,31,2,1.17,0,9.0,0,61,0,2020,8.0,15.0,104.0,0.0,0.0,3.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,4.5,TyrodTaylor2020,NaN
611,TyronJohnson,WR,24,12,5.67,19.90,79.5,0,86,0,2020,0.0,0.0,0.0,0.0,0.0,0.25,1.417,0.0,2.167,1.667,33.167,0.25,0.25,6.625,TyronJohnson2020,NaN
612,VanJefferson,WR,24,16,-1.00,11.58,46.9,0,124,0,2020,0.0,0.0,0.0,0.0,0.0,0.062,-0.062,0.0,1.938,1.188,13.75,0.062,0.062,2.931,VanJefferson2020,NaN
613,VanceMcDonald,TE,30,14,0,6.60,24.9,0,77,0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.429,1.071,7.071,0.0,0.0,1.779,VanceMcDonald2020,NaN
614,VirgilGreen,TE,32,6,0,16.67,14.0,0,73,0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,8.333,0.167,0.167,2.333,VirgilGreen2020,NaN
615,VyncintSmith,WR,24,7,0,13.00,2.3,0,210,0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.429,0.143,1.857,0.0,0.0,0.329,VyncintSmith2020,NaN
616,WayneGallman,RB,26,15,4.64,5.43,136.6,0,29,0,2020,0.0,0.0,0.0,0.0,0.0,9.8,45.467,0.4,1.8,1.4,7.6,0.0,0.4,9.107,WayneGallman2020,NaN
617,WendellSmallwood,0,26,1,0,0,0,0,165,0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WendellSmallwood2020,NaN
618,WillDissly,TE,24,16,0,10.46,61.1,0,42,0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.812,1.5,15.688,0.125,0.125,3.819,WillDissly2020,NaN
619,WillFuller,WR,26,11,0.00,16.58,188.9,10,25,66,2020,0.0,0.0,0.0,0.0,0.0,0.091,0.0,0.0,6.818,4.818,79.909,0.727,0.727,17.173,WillFuller2020,NaN
620,WillieSnead,WR,28,13,0,13.09,94.2,0,81,0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.692,2.538,33.231,0.231,0.231,7.246,WillieSnead2020,NaN
621,ZachErtz,TE,30,11,0,9.31,77.5,0,35,0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.545,3.273,30.455,0.091,0.091,7.045,ZachErtz2020,NaN
622,ZachGentry,0,24,2,0,0,0,0,122,0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZachGentry2020,NaN
623,ZachPascal,WR,26,16,0,14.30,136.9,0,55,0,2020,0.0,0.062,0.0,0.0,0.0,0.0,0.0,0.0,4.438,2.75,39.312,0.312,0.312,8.556,ZachPascal2020,NaN
624,ZackMoss,RB,23,13,4.29,6.79,101.6,0,43,0,2020,0.0,0.0,0.0,0.0,0.0,8.615,37.0,0.308,1.385,1.077,7.308,0.077,0.385,7.815,ZackMoss2020,NaN
625,ZayJones,WR,25,16,0,11.00,36.6,0,131,0,2020,0.062,0.062,1.812,0.0,0.0,0.0,0.0,0.0,1.25,0.875,9.625,0.062,0.062,2.288,ZayJones2020,NaN
